Year,Value,Innovation Name,Indicator Number,Indicator Name,Description,Metric,Data Source,Comments,Spatial Scale,File,Sheet
1995,3687661.241,cellphones,1.1,Adoption over Time,Cumulative Calculation,-,CHAT,HATCH data,South Korea,HATCH files,HATCH
1995,0.005484436,household internet access,1.1,Adoption over Time,Share of Households,%,World Bank Indicators,HATCH data,Sri Lanka,HATCH files,HATCH
1995,105673893.5,cellphones,1.1,Adoption over Time,Cumulative Calculation,-,CHAT,HATCH data,United States,HATCH files,HATCH
1995,105673893.5,cellphones,1.1,Adoption over Time,Cumulative Calculation,-,CHAT,HATCH data,United States,HATCH files,HATCH
1995,105673893.5,cellphones,1.1,Adoption over Time,Cumulative Calculation,-,CHAT,HATCH data,United States,HATCH files,HATCH
1995,9054224.033,television,1.1,Adoption over Time,Cumulative Calculation,-,CHAT,HATCH data,Sri Lanka,HATCH files,HATCH
1995,0.43,nox pollution controls (boilers),1.1,Adoption over Time,Share of Boilers,%,OWID,HATCH data,United States,HATCH files,HATCH
1995,0.43,nox pollution controls (boilers),1.1,Adoption over Time,Share of Boilers,%,OWID,HATCH data,United States,HATCH files,HATCH
1995,0.43,nox pollution controls (boilers),1.1,Adoption over Time,Share of Boilers,%,OWID,HATCH data,United States,HATCH files,HATCH
1996,554410.4752716597,washing machines,1.1,Adoption over Time,Cumulative Total Capacity,MW,Wilson & Grubler,HATCH data,United States,HATCH files,HATCH
1996,554410.4752716597,washing machines,1.1,Adoption over Time,Cumulative Total Capacity,MW,Wilson & Grubler,HATCH data,United States,HATCH files,HATCH
1996,554410.4752716597,washing machines,1.1,Adoption over Time,Cumulative Total Capacity,MW,Wilson & Grubler,HATCH data,United States,HATCH files,HATCH
1996,507593.0266243068,laundry dryers,1.1,Adoption over Time,Cumulative Total Capacity,MW,Wilson & Grubler,HATCH data,United States,HATCH files,HATCH
1996,507593.0266243068,laundry dryers,1.1,Adoption over Time,Cumulative Total Capacity,MW,Wilson & Grubler,HATCH data,United States,HATCH files,HATCH
1996,507593.0266243068,laundry dryers,1.1,Adoption over Time,Cumulative Total Capacity,MW,Wilson & Grubler,HATCH data,United States,HATCH files,HATCH
1996,5380112810.0,television,1.1,Adoption over Time,Cumulative Calculation,-,CHAT,HATCH data,United States,HATCH files,HATCH
1996,5380112810.0,television,1.1,Adoption over Time,Cumulative Calculation,-,CHAT,HATCH data,United States,HATCH files,HATCH
1996,5380112810.0,television,1.1,Adoption over Time,Cumulative Calculation,-,CHAT,HATCH data,United States,HATCH files,HATCH
1996,0.72,home air conditioning,1.1,Adoption over Time,Share of Households,%,OWID,HATCH data,United States,HATCH files,HATCH
1996,0.72,home air conditioning,1.1,Adoption over Time,Share of Households,%,OWID,HATCH data,United States,HATCH files,HATCH
1996,0.72,home air conditioning,1.1,Adoption over Time,Share of Households,%,OWID,HATCH data,United States,HATCH files,HATCH
1996,62327000.0,television,1.1,Adoption over Time,Cumulative Calculation,-,CHAT,HATCH data,Finland,HATCH files,HATCH
1996,182662140.0,television,1.1,Adoption over Time,Cumulative Calculation,-,CHAT,HATCH data,South Korea,HATCH files,HATCH
1996,3287013070.0,television,1.1,Adoption over Time,Cumulative Calculation,-,CHAT,HATCH data,China,HATCH files,HATCH
1996,78640000.0,television,1.1,Adoption over Time,Cumulative Calculation,-,CHAT,HATCH data,Denmark,HATCH files,HATCH
1996,0.12,real-time gross settlement adoption,1.1,Adoption over Time,Share of Market,%,OWID,HATCH data,United States,HATCH files,HATCH
1996,0.12,real-time gross settlement adoption,1.1,Adoption over Time,Share of Market,%,OWID,HATCH data,United States,HATCH files,HATCH
1996,0.12,real-time gross settlement adoption,1.1,Adoption over Time,Share of Market,%,OWID,HATCH data,United States,HATCH files,HATCH
1996,0.013081692,household internet access,1.1,Adoption over Time,Share of Households,%,World Bank Indicators,HATCH data,China,HATCH files,HATCH
1996,16.78007526,household internet access,1.1,Adoption over Time,Share of Households,%,World Bank Indicators,HATCH data,Finland,HATCH files,HATCH
1996,5.714987841,household internet access,1.1,Adoption over Time,Share of Households,%,World Bank Indicators,HATCH data,Denmark,HATCH files,HATCH
1996,0.33,microcomputers,1.1,Adoption over Time,Share of Households,%,OWID,HATCH data,United States,HATCH files,HATCH
1996,0.33,microcomputers,1.1,Adoption over Time,Share of Households,%,OWID,HATCH data,United States,HATCH files,HATCH
1996,0.33,microcomputers,1.1,Adoption over Time,Share of Households,%,OWID,HATCH data,United States,HATCH files,HATCH
1996,1.624237192,household internet access,1.1,Adoption over Time,Share of Households,%,World Bank Indicators,HATCH data,South Korea,HATCH files,HATCH
1996,16.41935296,household internet access,1.1,Adoption over Time,Share of Households,%,World Bank Indicators,HATCH data,United States,HATCH files,HATCH
1996,16.41935296,household internet access,1.1,Adoption over Time,Share of Households,%,World Bank Indicators,HATCH data,United States,HATCH files,HATCH
1996,16.41935296,household internet access,1.1,Adoption over Time,Share of Households,%,World Bank Indicators,HATCH data,United States,HATCH files,HATCH
1996,130122580.0,television,1.1,Adoption over Time,Cumulative Calculation,-,CHAT,HATCH data,Taiwan,HATCH files,HATCH
1996,0.6536,cable tv,1.1,Adoption over Time,Share of Households,%,OWID,HATCH data,United States,HATCH files,HATCH
1996,0.6536,cable tv,1.1,Adoption over Time,Share of Households,%,OWID,HATCH data,United States,HATCH files,HATCH
1996,0.6536,cable tv,1.1,Adoption over Time,Share of Households,%,OWID,HATCH data,United States,HATCH files,HATCH
1996,5414062.6,cellphones,1.1,Adoption over Time,Cumulative Calculation,-,CHAT,HATCH data,Finland,HATCH files,HATCH
1996,12670854.7689,cellphones,1.1,Adoption over Time,Cumulative Calculation,-,CHAT,HATCH data,China,HATCH files,HATCH
1996,162910.0194,cellphones,1.1,Adoption over Time,Cumulative Calculation,-,CHAT,HATCH data,Sri Lanka,HATCH files,HATCH
1996,3998748.633,cellphones,1.1,Adoption over Time,Cumulative Calculation,-,CHAT,HATCH data,Denmark,HATCH files,HATCH
1996,81.7042606516291,wet flue gas desulfurization systems,1.1,Adoption over Time,Cumulative Total Capacity,GWe,"Taylor, Rubin, & Hounshell",HATCH data,United States,HATCH files,HATCH
1996,81.7042606516291,wet flue gas desulfurization systems,1.1,Adoption over Time,Cumulative Total Capacity,GWe,"Taylor, Rubin, & Hounshell",HATCH data,United States,HATCH files,HATCH
1996,81.7042606516291,wet flue gas desulfurization systems,1.1,Adoption over Time,Cumulative Total Capacity,GWe,"Taylor, Rubin, & Hounshell",HATCH data,United States,HATCH files,HATCH
1996,1673.99,home air conditioning,1.1,Adoption over Time,Cumulative Calculation,million,IEA,HATCH data,United States,HATCH files,HATCH
1996,1673.99,home air conditioning,1.1,Adoption over Time,Cumulative Calculation,million,IEA,HATCH data,United States,HATCH files,HATCH
1996,1673.99,home air conditioning,1.1,Adoption over Time,Cumulative Calculation,million,IEA,HATCH data,United States,HATCH files,HATCH
1996,647.8699999999999,home air conditioning,1.1,Adoption over Time,Cumulative Calculation,million,IEA,HATCH data,China,HATCH files,HATCH
1996,6917605.241,cellphones,1.1,Adoption over Time,Cumulative Calculation,-,CHAT,HATCH data,South Korea,HATCH files,HATCH
1996,0.054464499,household internet access,1.1,Adoption over Time,Share of Households,%,World Bank Indicators,HATCH data,Sri Lanka,HATCH files,HATCH
1996,149773893.5,cellphones,1.1,Adoption over Time,Cumulative Calculation,-,CHAT,HATCH data,United States,HATCH files,HATCH
1996,149773893.5,cellphones,1.1,Adoption over Time,Cumulative Calculation,-,CHAT,HATCH data,United States,HATCH files,HATCH
1996,149773893.5,cellphones,1.1,Adoption over Time,Cumulative Calculation,-,CHAT,HATCH data,United States,HATCH files,HATCH
1996,10538104.033,television,1.1,Adoption over Time,Cumulative Calculation,-,CHAT,HATCH data,Sri Lanka,HATCH files,HATCH
1996,0.47,nox pollution controls (boilers),1.1,Adoption over Time,Share of Boilers,%,OWID,HATCH data,United States,HATCH files,HATCH
1996,0.47,nox pollution controls (boilers),1.1,Adoption over Time,Share of Boilers,%,OWID,HATCH data,United States,HATCH files,HATCH
1996,0.47,nox pollution controls (boilers),1.1,Adoption over Time,Share of Boilers,%,OWID,HATCH data,United States,HATCH files,HATCH
1997,568988.6752716596,washing machines,1.1,Adoption over Time,Cumulative Total Capacity,MW,Wilson & Grubler,HATCH data,United States,HATCH files,HATCH
1997,568988.6752716596,washing machines,1.1,Adoption over Time,Cumulative Total Capacity,MW,Wilson & Grubler,HATCH data,United States,HATCH files,HATCH
1997,568988.6752716596,washing machines,1.1,Adoption over Time,Cumulative Total Capacity,MW,Wilson & Grubler,HATCH data,United States,HATCH files,HATCH
1997,522641.9758552966,laundry dryers,1.1,Adoption over Time,Cumulative Total Capacity,MW,Wilson & Grubler,HATCH data,United States,HATCH files,HATCH
1997,522641.9758552966,laundry dryers,1.1,Adoption over Time,Cumulative Total Capacity,MW,Wilson & Grubler,HATCH data,United States,HATCH files,HATCH
1997,522641.9758552966,laundry dryers,1.1,Adoption over Time,Cumulative Total Capacity,MW,Wilson & Grubler,HATCH data,United States,HATCH files,HATCH
1997,5599112810.0,television,1.1,Adoption over Time,Cumulative Calculation,-,CHAT,HATCH data,United States,HATCH files,HATCH
1997,5599112810.0,television,1.1,Adoption over Time,Cumulative Calculation,-,CHAT,HATCH data,United States,HATCH files,HATCH
1997,5599112810.0,television,1.1,Adoption over Time,Cumulative Calculation,-,CHAT,HATCH data,United States,HATCH files,HATCH
1997,0.73,home air conditioning,1.1,Adoption over Time,Share of Households,%,OWID,HATCH data,United States,HATCH files,HATCH
1997,0.73,home air conditioning,1.1,Adoption over Time,Share of Households,%,OWID,HATCH data,United States,HATCH files,HATCH
1997,0.73,home air conditioning,1.1,Adoption over Time,Share of Households,%,OWID,HATCH data,United States,HATCH files,HATCH
1997,65527000.0,television,1.1,Adoption over Time,Cumulative Calculation,-,CHAT,HATCH data,Finland,HATCH files,HATCH
1997,198562140.0,television,1.1,Adoption over Time,Cumulative Calculation,-,CHAT,HATCH data,South Korea,HATCH files,HATCH
1997,3687013070.0,television,1.1,Adoption over Time,Cumulative Calculation,-,CHAT,HATCH data,China,HATCH files,HATCH
1997,81761000.0,television,1.1,Adoption over Time,Cumulative Calculation,-,CHAT,HATCH data,Denmark,HATCH files,HATCH
1997,0.16,real-time gross settlement adoption,1.1,Adoption over Time,Share of Market,%,OWID,HATCH data,United States,HATCH files,HATCH
1997,0.16,real-time gross settlement adoption,1.1,Adoption over Time,Share of Market,%,OWID,HATCH data,United States,HATCH files,HATCH
1997,0.16,real-time gross settlement adoption,1.1,Adoption over Time,Share of Market,%,OWID,HATCH data,United States,HATCH files,HATCH
1997,0.032394861,household internet access,1.1,Adoption over Time,Share of Households,%,World Bank Indicators,HATCH data,China,HATCH files,HATCH
1997,19.4586828,household internet access,1.1,Adoption over Time,Share of Households,%,World Bank Indicators,HATCH data,Finland,HATCH files,HATCH
1997,11.38200494,household internet access,1.1,Adoption over Time,Share of Households,%,World Bank Indicators,HATCH data,Denmark,HATCH files,HATCH
1997,0.366,microcomputers,1.1,Adoption over Time,Share of Households,%,OWID,HATCH data,United States,HATCH files,HATCH
1997,0.366,microcomputers,1.1,Adoption over Time,Share of Households,%,OWID,HATCH data,United States,HATCH files,HATCH
1997,0.366,microcomputers,1.1,Adoption over Time,Share of Households,%,OWID,HATCH data,United States,HATCH files,HATCH
1997,3.600801564,household internet access,1.1,Adoption over Time,Share of Households,%,World Bank Indicators,HATCH data,South Korea,HATCH files,HATCH
1997,21.61640097,household internet access,1.1,Adoption over Time,Share of Households,%,World Bank Indicators,HATCH data,United States,HATCH files,HATCH
1997,21.61640097,household internet access,1.1,Adoption over Time,Share of Households,%,World Bank Indicators,HATCH data,United States,HATCH files,HATCH
1997,21.61640097,household internet access,1.1,Adoption over Time,Share of Households,%,World Bank Indicators,HATCH data,United States,HATCH files,HATCH
1997,140522580.0,television,1.1,Adoption over Time,Cumulative Calculation,-,CHAT,HATCH data,Taiwan,HATCH files,HATCH
1997,0.6507,cable tv,1.1,Adoption over Time,Share of Households,%,OWID,HATCH data,United States,HATCH files,HATCH
1997,0.6507,cable tv,1.1,Adoption over Time,Share of Households,%,OWID,HATCH data,United States,HATCH files,HATCH
1997,0.6507,cable tv,1.1,Adoption over Time,Share of Households,%,OWID,HATCH data,United States,HATCH files,HATCH
1997,7573695.6,cellphones,1.1,Adoption over Time,Cumulative Calculation,-,CHAT,HATCH data,Finland,HATCH files,HATCH
1997,25670854.7689,cellphones,1.1,Adoption over Time,Cumulative Calculation,-,CHAT,HATCH data,China,HATCH files,HATCH
1997,276590.7194,cellphones,1.1,Adoption over Time,Cumulative Calculation,-,CHAT,HATCH data,Sri Lanka,HATCH files,HATCH
1997,5445195.632999999,cellphones,1.1,Adoption over Time,Cumulative Calculation,-,CHAT,HATCH data,Denmark,HATCH files,HATCH
1997,83.7092731829574,wet flue gas desulfurization systems,1.1,Adoption over Time,Cumulative Total Capacity,GWe,"Taylor, Rubin, & Hounshell",HATCH data,United States,HATCH files,HATCH
1997,83.7092731829574,wet flue gas desulfurization systems,1.1,Adoption over Time,Cumulative Total Capacity,GWe,"Taylor, Rubin, & Hounshell",HATCH data,United States,HATCH files,HATCH
1997,83.7092731829574,wet flue gas desulfurization systems,1.1,Adoption over Time,Cumulative Total Capacity,GWe,"Taylor, Rubin, & Hounshell",HATCH data,United States,HATCH files,HATCH
1997,1940.74,home air conditioning,1.1,Adoption over Time,Cumulative Calculation,million,IEA,HATCH data,United States,HATCH files,HATCH
1997,1940.74,home air conditioning,1.1,Adoption over Time,Cumulative Calculation,million,IEA,HATCH data,United States,HATCH files,HATCH
1997,1940.74,home air conditioning,1.1,Adoption over Time,Cumulative Calculation,million,IEA,HATCH data,United States,HATCH files,HATCH
1997,765.1199999999999,home air conditioning,1.1,Adoption over Time,Cumulative Calculation,million,IEA,HATCH data,China,HATCH files,HATCH
1997,13923539.241,cellphones,1.1,Adoption over Time,Cumulative Calculation,-,CHAT,HATCH data,South Korea,HATCH files,HATCH
1997,0.162464548,household internet access,1.1,Adoption over Time,Share of Households,%,World Bank Indicators,HATCH data,Sri Lanka,HATCH files,HATCH
1997,205173893.5,cellphones,1.1,Adoption over Time,Cumulative Calculation,-,CHAT,HATCH data,United States,HATCH files,HATCH
1997,205173893.5,cellphones,1.1,Adoption over Time,Cumulative Calculation,-,CHAT,HATCH data,United States,HATCH files,HATCH
1997,205173893.5,cellphones,1.1,Adoption over Time,Cumulative Calculation,-,CHAT,HATCH data,United States,HATCH files,HATCH
1997,12220239.033,television,1.1,Adoption over Time,Cumulative Calculation,-,CHAT,HATCH data,Sri Lanka,HATCH files,HATCH
1997,0.5,nox pollution controls (boilers),1.1,Adoption over Time,Share of Boilers,%,OWID,HATCH data,United States,HATCH files,HATCH
1997,0.5,nox pollution controls (boilers),1.1,Adoption over Time,Share of Boilers,%,OWID,HATCH data,United States,HATCH files,HATCH
1997,0.5,nox pollution controls (boilers),1.1,Adoption over Time,Share of Boilers,%,OWID,HATCH data,United States,HATCH files,HATCH
1997,5.8125,electric bicycles,1.1,Adoption over Time,Cumulative Total Capacity,MW,Wilson & Grubler,HATCH data,China,HATCH files,HATCH
1998,585838.5661807505,washing machines,1.1,Adoption over Time,Cumulative Total Capacity,MW,Wilson & Grubler,HATCH data,United States,HATCH files,HATCH
1998,585838.5661807505,washing machines,1.1,Adoption over Time,Cumulative Total Capacity,MW,Wilson & Grubler,HATCH data,United States,HATCH files,HATCH
1998,585838.5661807505,washing machines,1.1,Adoption over Time,Cumulative Total Capacity,MW,Wilson & Grubler,HATCH data,United States,HATCH files,HATCH
1998,535512.2240182782,laundry dryers,1.1,Adoption over Time,Cumulative Total Capacity,MW,Wilson & Grubler,HATCH data,United States,HATCH files,HATCH
1998,535512.2240182782,laundry dryers,1.1,Adoption over Time,Cumulative Total Capacity,MW,Wilson & Grubler,HATCH data,United States,HATCH files,HATCH
1998,535512.2240182782,laundry dryers,1.1,Adoption over Time,Cumulative Total Capacity,MW,Wilson & Grubler,HATCH data,United States,HATCH files,HATCH
1998,5831112810.0,television,1.1,Adoption over Time,Cumulative Calculation,-,CHAT,HATCH data,United States,HATCH files,HATCH
1998,5831112810.0,television,1.1,Adoption over Time,Cumulative Calculation,-,CHAT,HATCH data,United States,HATCH files,HATCH
1998,5831112810.0,television,1.1,Adoption over Time,Cumulative Calculation,-,CHAT,HATCH data,United States,HATCH files,HATCH
1998,0.74,home air conditioning,1.1,Adoption over Time,Share of Households,%,OWID,HATCH data,United States,HATCH files,HATCH
1998,0.74,home air conditioning,1.1,Adoption over Time,Share of Households,%,OWID,HATCH data,United States,HATCH files,HATCH
1998,0.74,home air conditioning,1.1,Adoption over Time,Share of Households,%,OWID,HATCH data,United States,HATCH files,HATCH
1998,68872456.0,television,1.1,Adoption over Time,Cumulative Calculation,-,CHAT,HATCH data,Finland,HATCH files,HATCH
1998,215262140.0,television,1.1,Adoption over Time,Cumulative Calculation,-,CHAT,HATCH data,South Korea,HATCH files,HATCH
1998,4093013070.0,television,1.1,Adoption over Time,Cumulative Calculation,-,CHAT,HATCH data,China,HATCH files,HATCH
1998,84903000.0,television,1.1,Adoption over Time,Cumulative Calculation,-,CHAT,HATCH data,Denmark,HATCH files,HATCH
1998,0.56,dishwashers,1.1,Adoption over Time,Share of Households,%,OWID,HATCH data,United States,HATCH files,HATCH
1998,0.56,dishwashers,1.1,Adoption over Time,Share of Households,%,OWID,HATCH data,United States,HATCH files,HATCH
1998,0.56,dishwashers,1.1,Adoption over Time,Share of Households,%,OWID,HATCH data,United States,HATCH files,HATCH
1998,0.2,real-time gross settlement adoption,1.1,Adoption over Time,Share of Market,%,OWID,HATCH data,United States,HATCH files,HATCH
1998,0.2,real-time gross settlement adoption,1.1,Adoption over Time,Share of Market,%,OWID,HATCH data,United States,HATCH files,HATCH
1998,0.2,real-time gross settlement adoption,1.1,Adoption over Time,Share of Market,%,OWID,HATCH data,United States,HATCH files,HATCH
1998,0.168540297,household internet access,1.1,Adoption over Time,Share of Households,%,World Bank Indicators,HATCH data,China,HATCH files,HATCH
1998,25.45252493,household internet access,1.1,Adoption over Time,Share of Households,%,World Bank Indicators,HATCH data,Finland,HATCH files,HATCH
1998,22.66874615,household internet access,1.1,Adoption over Time,Share of Households,%,World Bank Indicators,HATCH data,Denmark,HATCH files,HATCH
1998,0.4,microcomputers,1.1,Adoption over Time,Share of Households,%,OWID,HATCH data,United States,HATCH files,HATCH
1998,0.4,microcomputers,1.1,Adoption over Time,Share of Households,%,OWID,HATCH data,United States,HATCH files,HATCH
1998,0.4,microcomputers,1.1,Adoption over Time,Share of Households,%,OWID,HATCH data,United States,HATCH files,HATCH
1998,6.781815468,household internet access,1.1,Adoption over Time,Share of Households,%,World Bank Indicators,HATCH data,South Korea,HATCH files,HATCH
1998,30.09319659,household internet access,1.1,Adoption over Time,Share of Households,%,World Bank Indicators,HATCH data,United States,HATCH files,HATCH
1998,30.09319659,household internet access,1.1,Adoption over Time,Share of Households,%,World Bank Indicators,HATCH data,United States,HATCH files,HATCH
1998,30.09319659,household internet access,1.1,Adoption over Time,Share of Households,%,World Bank Indicators,HATCH data,United States,HATCH files,HATCH
1998,151922580.0,television,1.1,Adoption over Time,Cumulative Calculation,-,CHAT,HATCH data,Taiwan,HATCH files,HATCH
1998,10415819.6,cellphones,1.1,Adoption over Time,Cumulative Calculation,-,CHAT,HATCH data,Finland,HATCH files,HATCH
1998,49270854.7689,cellphones,1.1,Adoption over Time,Cumulative Calculation,-,CHAT,HATCH data,China,HATCH files,HATCH
1998,450792.7194,cellphones,1.1,Adoption over Time,Cumulative Calculation,-,CHAT,HATCH data,Sri Lanka,HATCH files,HATCH
1998,7376916.632999999,cellphones,1.1,Adoption over Time,Cumulative Calculation,-,CHAT,HATCH data,Denmark,HATCH files,HATCH
1998,85.2130325814537,wet flue gas desulfurization systems,1.1,Adoption over Time,Cumulative Total Capacity,GWe,"Taylor, Rubin, & Hounshell",HATCH data,United States,HATCH files,HATCH
1998,85.2130325814537,wet flue gas desulfurization systems,1.1,Adoption over Time,Cumulative Total Capacity,GWe,"Taylor, Rubin, & Hounshell",HATCH data,United States,HATCH files,HATCH
1998,85.2130325814537,wet flue gas desulfurization systems,1.1,Adoption over Time,Cumulative Total Capacity,GWe,"Taylor, Rubin, & Hounshell",HATCH data,United States,HATCH files,HATCH
1998,2217.2200000000003,home air conditioning,1.1,Adoption over Time,Cumulative Calculation,million,IEA,HATCH data,United States,HATCH files,HATCH
1998,2217.2200000000003,home air conditioning,1.1,Adoption over Time,Cumulative Calculation,million,IEA,HATCH data,United States,HATCH files,HATCH
1998,2217.2200000000003,home air conditioning,1.1,Adoption over Time,Cumulative Calculation,million,IEA,HATCH data,United States,HATCH files,HATCH
1998,889.2899999999998,home air conditioning,1.1,Adoption over Time,Cumulative Calculation,million,IEA,HATCH data,China,HATCH files,HATCH
1998,28223539.241,cellphones,1.1,Adoption over Time,Cumulative Calculation,-,CHAT,HATCH data,South Korea,HATCH files,HATCH
1998,0.296351104,household internet access,1.1,Adoption over Time,Share of Households,%,World Bank Indicators,HATCH data,Sri Lanka,HATCH files,HATCH
1998,274573893.5,cellphones,1.1,Adoption over Time,Cumulative Calculation,-,CHAT,HATCH data,United States,HATCH files,HATCH
1998,274573893.5,cellphones,1.1,Adoption over Time,Cumulative Calculation,-,CHAT,HATCH data,United States,HATCH files,HATCH
1998,274573893.5,cellphones,1.1,Adoption over Time,Cumulative Calculation,-,CHAT,HATCH data,United States,HATCH files,HATCH
1998,12220239.033,television,1.1,Adoption over Time,Cumulative Calculation,-,CHAT,HATCH data,Sri Lanka,HATCH files,HATCH
1998,0.907,microwaves,1.1,Adoption over Time,Share of Households,%,OWID,HATCH data,United States,HATCH files,HATCH
1998,0.907,microwaves,1.1,Adoption over Time,Share of Households,%,OWID,HATCH data,United States,HATCH files,HATCH
1998,0.907,microwaves,1.1,Adoption over Time,Share of Households,%,OWID,HATCH data,United States,HATCH files,HATCH
1998,0.56,nox pollution controls (boilers),1.1,Adoption over Time,Share of Boilers,%,OWID,HATCH data,United States,HATCH files,HATCH
1998,0.56,nox pollution controls (boilers),1.1,Adoption over Time,Share of Boilers,%,OWID,HATCH data,United States,HATCH files,HATCH
1998,0.56,nox pollution controls (boilers),1.1,Adoption over Time,Share of Boilers,%,OWID,HATCH data,United States,HATCH files,HATCH
1998,26.93125,electric bicycles,1.1,Adoption over Time,Cumulative Total Capacity,MW,Wilson & Grubler,HATCH data,China,HATCH files,HATCH
1998,0.42,home computers,1.1,Adoption over Time,Share of Households,%,OWID,HATCH data,United States,HATCH files,HATCH
1998,0.42,home computers,1.1,Adoption over Time,Share of Households,%,OWID,HATCH data,United States,HATCH files,HATCH
1998,0.42,home computers,1.1,Adoption over Time,Share of Households,%,OWID,HATCH data,United States,HATCH files,HATCH
1999,603788.4033465259,washing machines,1.1,Adoption over Time,Cumulative Total Capacity,MW,Wilson & Grubler,HATCH data,United States,HATCH files,HATCH
1999,603788.4033465259,washing machines,1.1,Adoption over Time,Cumulative Total Capacity,MW,Wilson & Grubler,HATCH data,United States,HATCH files,HATCH
1999,603788.4033465259,washing machines,1.1,Adoption over Time,Cumulative Total Capacity,MW,Wilson & Grubler,HATCH data,United States,HATCH files,HATCH
1999,554334.120463951,laundry dryers,1.1,Adoption over Time,Cumulative Total Capacity,MW,Wilson & Grubler,HATCH data,United States,HATCH files,HATCH
1999,554334.120463951,laundry dryers,1.1,Adoption over Time,Cumulative Total Capacity,MW,Wilson & Grubler,HATCH data,United States,HATCH files,HATCH
1999,554334.120463951,laundry dryers,1.1,Adoption over Time,Cumulative Total Capacity,MW,Wilson & Grubler,HATCH data,United States,HATCH files,HATCH
1999,6065112810.0,television,1.1,Adoption over Time,Cumulative Calculation,-,CHAT,HATCH data,United States,HATCH files,HATCH
1999,6065112810.0,television,1.1,Adoption over Time,Cumulative Calculation,-,CHAT,HATCH data,United States,HATCH files,HATCH
1999,6065112810.0,television,1.1,Adoption over Time,Cumulative Calculation,-,CHAT,HATCH data,United States,HATCH files,HATCH
1999,0.75,home air conditioning,1.1,Adoption over Time,Share of Households,%,OWID,HATCH data,United States,HATCH files,HATCH
1999,0.75,home air conditioning,1.1,Adoption over Time,Share of Households,%,OWID,HATCH data,United States,HATCH files,HATCH
1999,0.75,home air conditioning,1.1,Adoption over Time,Share of Households,%,OWID,HATCH data,United States,HATCH files,HATCH
1999,72192400.0,television,1.1,Adoption over Time,Cumulative Calculation,-,CHAT,HATCH data,Finland,HATCH files,HATCH
1999,232462140.0,television,1.1,Adoption over Time,Cumulative Calculation,-,CHAT,HATCH data,South Korea,HATCH files,HATCH
1999,4505013070.0,television,1.1,Adoption over Time,Cumulative Calculation,-,CHAT,HATCH data,China,HATCH files,HATCH
1999,88066000.0,television,1.1,Adoption over Time,Cumulative Calculation,-,CHAT,HATCH data,Denmark,HATCH files,HATCH
1999,0.2286,real-time gross settlement adoption,1.1,Adoption over Time,Share of Market,%,OWID,HATCH data,United States,HATCH files,HATCH
1999,0.2286,real-time gross settlement adoption,1.1,Adoption over Time,Share of Market,%,OWID,HATCH data,United States,HATCH files,HATCH
1999,0.2286,real-time gross settlement adoption,1.1,Adoption over Time,Share of Market,%,OWID,HATCH data,United States,HATCH files,HATCH
1999,0.708187957,household internet access,1.1,Adoption over Time,Share of Households,%,World Bank Indicators,HATCH data,China,HATCH files,HATCH
1999,32.29509229,household internet access,1.1,Adoption over Time,Share of Households,%,World Bank Indicators,HATCH data,Finland,HATCH files,HATCH
1999,30.59204065,household internet access,1.1,Adoption over Time,Share of Households,%,World Bank Indicators,HATCH data,Denmark,HATCH files,HATCH
1999,0.45,microcomputers,1.1,Adoption over Time,Share of Households,%,OWID,HATCH data,United States,HATCH files,HATCH
1999,0.45,microcomputers,1.1,Adoption over Time,Share of Households,%,OWID,HATCH data,United States,HATCH files,HATCH
1999,0.45,microcomputers,1.1,Adoption over Time,Share of Households,%,OWID,HATCH data,United States,HATCH files,HATCH
1999,23.55219445,household internet access,1.1,Adoption over Time,Share of Households,%,World Bank Indicators,HATCH data,South Korea,HATCH files,HATCH
1999,35.84872446,household internet access,1.1,Adoption over Time,Share of Households,%,World Bank Indicators,HATCH data,United States,HATCH files,HATCH
1999,35.84872446,household internet access,1.1,Adoption over Time,Share of Households,%,World Bank Indicators,HATCH data,United States,HATCH files,HATCH
1999,35.84872446,household internet access,1.1,Adoption over Time,Share of Households,%,World Bank Indicators,HATCH data,United States,HATCH files,HATCH
1999,153173580.0,television,1.1,Adoption over Time,Cumulative Calculation,-,CHAT,HATCH data,Taiwan,HATCH files,HATCH
1999,13689196.6,cellphones,1.1,Adoption over Time,Cumulative Calculation,-,CHAT,HATCH data,Finland,HATCH files,HATCH
1999,92070854.7689,cellphones,1.1,Adoption over Time,Cumulative Calculation,-,CHAT,HATCH data,China,HATCH files,HATCH
1999,707447.7194000001,cellphones,1.1,Adoption over Time,Cumulative Calculation,-,CHAT,HATCH data,Sri Lanka,HATCH files,HATCH
1999,10008184.633,cellphones,1.1,Adoption over Time,Cumulative Calculation,-,CHAT,HATCH data,Denmark,HATCH files,HATCH
1999,88.2205513784461,wet flue gas desulfurization systems,1.1,Adoption over Time,Cumulative Total Capacity,GWe,"Taylor, Rubin, & Hounshell",HATCH data,United States,HATCH files,HATCH
1999,88.2205513784461,wet flue gas desulfurization systems,1.1,Adoption over Time,Cumulative Total Capacity,GWe,"Taylor, Rubin, & Hounshell",HATCH data,United States,HATCH files,HATCH
1999,88.2205513784461,wet flue gas desulfurization systems,1.1,Adoption over Time,Cumulative Total Capacity,GWe,"Taylor, Rubin, & Hounshell",HATCH data,United States,HATCH files,HATCH
