Year,Value,Innovation Name,Indicator Number,Indicator Name,Description,Metric,Data Source,Comments,Spatial Scale,File,Sheet
2016,14.0,car sharing,3.5,Market Formation,cumulative TotalFundraisingDeals,cumulative # deals,Pitchbook,Pitchbook,Germany,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
2017,17.0,car sharing,3.5,Market Formation,cumulative TotalFundraisingDeals,cumulative # deals,Pitchbook,Pitchbook,Germany,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
2018,24.0,car sharing,3.5,Market Formation,cumulative TotalFundraisingDeals,cumulative # deals,Pitchbook,Pitchbook,Germany,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
2019,31.0,car sharing,3.5,Market Formation,cumulative TotalFundraisingDeals,cumulative # deals,Pitchbook,Pitchbook,Germany,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
2020,36.0,car sharing,3.5,Market Formation,cumulative TotalFundraisingDeals,cumulative # deals,Pitchbook,Pitchbook,Germany,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
2021,46.0,car sharing,3.5,Market Formation,cumulative TotalFundraisingDeals,cumulative # deals,Pitchbook,Pitchbook,Germany,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
2022,51.0,car sharing,3.5,Market Formation,cumulative TotalFundraisingDeals,cumulative # deals,Pitchbook,Pitchbook,Germany,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
2023,57.0,car sharing,3.5,Market Formation,cumulative TotalFundraisingDeals,cumulative # deals,Pitchbook,Pitchbook,Germany,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
2024,59.0,car sharing,3.5,Market Formation,cumulative TotalFundraisingDeals,cumulative # deals,Pitchbook,Pitchbook,Germany,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
1980,0.0,car sharing,3.5,Market Formation,Partial up to max cumulative TotalFundraisingDeals,Partial up to max cumulative # deals,Pitchbook,Pitchbook,Germany,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
1981,0.0,car sharing,3.5,Market Formation,Partial up to max cumulative TotalFundraisingDeals,Partial up to max cumulative # deals,Pitchbook,Pitchbook,Germany,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
1982,0.0,car sharing,3.5,Market Formation,Partial up to max cumulative TotalFundraisingDeals,Partial up to max cumulative # deals,Pitchbook,Pitchbook,Germany,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
1983,0.0,car sharing,3.5,Market Formation,Partial up to max cumulative TotalFundraisingDeals,Partial up to max cumulative # deals,Pitchbook,Pitchbook,Germany,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
1984,0.0,car sharing,3.5,Market Formation,Partial up to max cumulative TotalFundraisingDeals,Partial up to max cumulative # deals,Pitchbook,Pitchbook,Germany,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
1985,0.0,car sharing,3.5,Market Formation,Partial up to max cumulative TotalFundraisingDeals,Partial up to max cumulative # deals,Pitchbook,Pitchbook,Germany,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
1986,1.0,car sharing,3.5,Market Formation,Partial up to max cumulative TotalFundraisingDeals,Partial up to max cumulative # deals,Pitchbook,Pitchbook,Germany,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
1987,1.0,car sharing,3.5,Market Formation,Partial up to max cumulative TotalFundraisingDeals,Partial up to max cumulative # deals,Pitchbook,Pitchbook,Germany,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
1988,1.0,car sharing,3.5,Market Formation,Partial up to max cumulative TotalFundraisingDeals,Partial up to max cumulative # deals,Pitchbook,Pitchbook,Germany,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
1989,1.0,car sharing,3.5,Market Formation,Partial up to max cumulative TotalFundraisingDeals,Partial up to max cumulative # deals,Pitchbook,Pitchbook,Germany,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
1990,1.0,car sharing,3.5,Market Formation,Partial up to max cumulative TotalFundraisingDeals,Partial up to max cumulative # deals,Pitchbook,Pitchbook,Germany,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
1991,1.0,car sharing,3.5,Market Formation,Partial up to max cumulative TotalFundraisingDeals,Partial up to max cumulative # deals,Pitchbook,Pitchbook,Germany,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
1992,1.0,car sharing,3.5,Market Formation,Partial up to max cumulative TotalFundraisingDeals,Partial up to max cumulative # deals,Pitchbook,Pitchbook,Germany,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
1993,1.0,car sharing,3.5,Market Formation,Partial up to max cumulative TotalFundraisingDeals,Partial up to max cumulative # deals,Pitchbook,Pitchbook,Germany,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
1994,1.0,car sharing,3.5,Market Formation,Partial up to max cumulative TotalFundraisingDeals,Partial up to max cumulative # deals,Pitchbook,Pitchbook,Germany,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
1995,1.0,car sharing,3.5,Market Formation,Partial up to max cumulative TotalFundraisingDeals,Partial up to max cumulative # deals,Pitchbook,Pitchbook,Germany,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
1996,1.0,car sharing,3.5,Market Formation,Partial up to max cumulative TotalFundraisingDeals,Partial up to max cumulative # deals,Pitchbook,Pitchbook,Germany,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
1997,1.0,car sharing,3.5,Market Formation,Partial up to max cumulative TotalFundraisingDeals,Partial up to max cumulative # deals,Pitchbook,Pitchbook,Germany,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
1998,2.0,car sharing,3.5,Market Formation,Partial up to max cumulative TotalFundraisingDeals,Partial up to max cumulative # deals,Pitchbook,Pitchbook,Germany,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
1999,2.0,car sharing,3.5,Market Formation,Partial up to max cumulative TotalFundraisingDeals,Partial up to max cumulative # deals,Pitchbook,Pitchbook,Germany,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
2000,2.0,car sharing,3.5,Market Formation,Partial up to max cumulative TotalFundraisingDeals,Partial up to max cumulative # deals,Pitchbook,Pitchbook,Germany,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
2001,2.0,car sharing,3.5,Market Formation,Partial up to max cumulative TotalFundraisingDeals,Partial up to max cumulative # deals,Pitchbook,Pitchbook,Germany,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
2002,2.0,car sharing,3.5,Market Formation,Partial up to max cumulative TotalFundraisingDeals,Partial up to max cumulative # deals,Pitchbook,Pitchbook,Germany,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
2003,2.0,car sharing,3.5,Market Formation,Partial up to max cumulative TotalFundraisingDeals,Partial up to max cumulative # deals,Pitchbook,Pitchbook,Germany,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
2004,2.0,car sharing,3.5,Market Formation,Partial up to max cumulative TotalFundraisingDeals,Partial up to max cumulative # deals,Pitchbook,Pitchbook,Germany,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
2005,2.0,car sharing,3.5,Market Formation,Partial up to max cumulative TotalFundraisingDeals,Partial up to max cumulative # deals,Pitchbook,Pitchbook,Germany,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
2006,2.0,car sharing,3.5,Market Formation,Partial up to max cumulative TotalFundraisingDeals,Partial up to max cumulative # deals,Pitchbook,Pitchbook,Germany,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
2007,2.0,car sharing,3.5,Market Formation,Partial up to max cumulative TotalFundraisingDeals,Partial up to max cumulative # deals,Pitchbook,Pitchbook,Germany,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
2008,3.0,car sharing,3.5,Market Formation,Partial up to max cumulative TotalFundraisingDeals,Partial up to max cumulative # deals,Pitchbook,Pitchbook,Germany,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
2009,4.0,car sharing,3.5,Market Formation,Partial up to max cumulative TotalFundraisingDeals,Partial up to max cumulative # deals,Pitchbook,Pitchbook,Germany,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
2010,4.0,car sharing,3.5,Market Formation,Partial up to max cumulative TotalFundraisingDeals,Partial up to max cumulative # deals,Pitchbook,Pitchbook,Germany,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
2011,5.0,car sharing,3.5,Market Formation,Partial up to max cumulative TotalFundraisingDeals,Partial up to max cumulative # deals,Pitchbook,Pitchbook,Germany,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
2012,6.0,car sharing,3.5,Market Formation,Partial up to max cumulative TotalFundraisingDeals,Partial up to max cumulative # deals,Pitchbook,Pitchbook,Germany,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
2013,8.0,car sharing,3.5,Market Formation,Partial up to max cumulative TotalFundraisingDeals,Partial up to max cumulative # deals,Pitchbook,Pitchbook,Germany,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
2014,8.0,car sharing,3.5,Market Formation,Partial up to max cumulative TotalFundraisingDeals,Partial up to max cumulative # deals,Pitchbook,Pitchbook,Germany,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
2015,11.0,car sharing,3.5,Market Formation,Partial up to max cumulative TotalFundraisingDeals,Partial up to max cumulative # deals,Pitchbook,Pitchbook,Germany,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
2016,14.0,car sharing,3.5,Market Formation,Partial up to max cumulative TotalFundraisingDeals,Partial up to max cumulative # deals,Pitchbook,Pitchbook,Germany,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
2017,17.0,car sharing,3.5,Market Formation,Partial up to max cumulative TotalFundraisingDeals,Partial up to max cumulative # deals,Pitchbook,Pitchbook,Germany,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
2018,24.0,car sharing,3.5,Market Formation,Partial up to max cumulative TotalFundraisingDeals,Partial up to max cumulative # deals,Pitchbook,Pitchbook,Germany,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
2019,31.0,car sharing,3.5,Market Formation,Partial up to max cumulative TotalFundraisingDeals,Partial up to max cumulative # deals,Pitchbook,Pitchbook,Germany,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
2020,36.0,car sharing,3.5,Market Formation,Partial up to max cumulative TotalFundraisingDeals,Partial up to max cumulative # deals,Pitchbook,Pitchbook,Germany,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
2021,46.0,car sharing,3.5,Market Formation,Partial up to max cumulative TotalFundraisingDeals,Partial up to max cumulative # deals,Pitchbook,Pitchbook,Germany,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
2022,51.0,car sharing,3.5,Market Formation,Partial up to max cumulative TotalFundraisingDeals,Partial up to max cumulative # deals,Pitchbook,Pitchbook,Germany,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
2023,57.0,car sharing,3.5,Market Formation,Partial up to max cumulative TotalFundraisingDeals,Partial up to max cumulative # deals,Pitchbook,Pitchbook,Germany,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
2024,59.0,car sharing,3.5,Market Formation,Partial up to max cumulative TotalFundraisingDeals,Partial up to max cumulative # deals,Pitchbook,Pitchbook,Germany,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
1980,0.0,car sharing,3.5,Market Formation,cumulative TotalFundraisingDeals,cumulative # deals,Pitchbook,Pitchbook,Germany,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
1981,0.0,car sharing,3.5,Market Formation,cumulative TotalFundraisingDeals,cumulative # deals,Pitchbook,Pitchbook,Germany,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
1982,0.0,car sharing,3.5,Market Formation,cumulative TotalFundraisingDeals,cumulative # deals,Pitchbook,Pitchbook,Germany,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
1983,0.0,car sharing,3.5,Market Formation,cumulative TotalFundraisingDeals,cumulative # deals,Pitchbook,Pitchbook,Germany,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
1984,0.0,car sharing,3.5,Market Formation,cumulative TotalFundraisingDeals,cumulative # deals,Pitchbook,Pitchbook,Germany,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
1985,0.0,car sharing,3.5,Market Formation,cumulative TotalFundraisingDeals,cumulative # deals,Pitchbook,Pitchbook,Germany,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
1986,1.0,car sharing,3.5,Market Formation,cumulative TotalFundraisingDeals,cumulative # deals,Pitchbook,Pitchbook,Germany,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
1987,1.0,car sharing,3.5,Market Formation,cumulative TotalFundraisingDeals,cumulative # deals,Pitchbook,Pitchbook,Germany,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
1988,1.0,car sharing,3.5,Market Formation,cumulative TotalFundraisingDeals,cumulative # deals,Pitchbook,Pitchbook,Germany,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
1989,1.0,car sharing,3.5,Market Formation,cumulative TotalFundraisingDeals,cumulative # deals,Pitchbook,Pitchbook,Germany,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
1990,1.0,car sharing,3.5,Market Formation,cumulative TotalFundraisingDeals,cumulative # deals,Pitchbook,Pitchbook,Germany,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
1991,1.0,car sharing,3.5,Market Formation,cumulative TotalFundraisingDeals,cumulative # deals,Pitchbook,Pitchbook,Germany,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
1992,1.0,car sharing,3.5,Market Formation,cumulative TotalFundraisingDeals,cumulative # deals,Pitchbook,Pitchbook,Germany,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
1993,1.0,car sharing,3.5,Market Formation,cumulative TotalFundraisingDeals,cumulative # deals,Pitchbook,Pitchbook,Germany,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
1994,1.0,car sharing,3.5,Market Formation,cumulative TotalFundraisingDeals,cumulative # deals,Pitchbook,Pitchbook,Germany,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
1995,1.0,car sharing,3.5,Market Formation,cumulative TotalFundraisingDeals,cumulative # deals,Pitchbook,Pitchbook,Germany,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
1996,1.0,car sharing,3.5,Market Formation,cumulative TotalFundraisingDeals,cumulative # deals,Pitchbook,Pitchbook,Germany,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
1997,1.0,car sharing,3.5,Market Formation,cumulative TotalFundraisingDeals,cumulative # deals,Pitchbook,Pitchbook,Germany,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
1998,2.0,car sharing,3.5,Market Formation,cumulative TotalFundraisingDeals,cumulative # deals,Pitchbook,Pitchbook,Germany,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
1999,2.0,car sharing,3.5,Market Formation,cumulative TotalFundraisingDeals,cumulative # deals,Pitchbook,Pitchbook,Germany,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
2000,2.0,car sharing,3.5,Market Formation,cumulative TotalFundraisingDeals,cumulative # deals,Pitchbook,Pitchbook,Germany,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
2001,2.0,car sharing,3.5,Market Formation,cumulative TotalFundraisingDeals,cumulative # deals,Pitchbook,Pitchbook,Germany,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
2002,2.0,car sharing,3.5,Market Formation,cumulative TotalFundraisingDeals,cumulative # deals,Pitchbook,Pitchbook,Germany,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
2003,2.0,car sharing,3.5,Market Formation,cumulative TotalFundraisingDeals,cumulative # deals,Pitchbook,Pitchbook,Germany,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
2004,2.0,car sharing,3.5,Market Formation,cumulative TotalFundraisingDeals,cumulative # deals,Pitchbook,Pitchbook,Germany,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
2005,2.0,car sharing,3.5,Market Formation,cumulative TotalFundraisingDeals,cumulative # deals,Pitchbook,Pitchbook,Germany,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
2006,2.0,car sharing,3.5,Market Formation,cumulative TotalFundraisingDeals,cumulative # deals,Pitchbook,Pitchbook,Germany,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
2007,2.0,car sharing,3.5,Market Formation,cumulative TotalFundraisingDeals,cumulative # deals,Pitchbook,Pitchbook,Germany,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
2008,3.0,car sharing,3.5,Market Formation,cumulative TotalFundraisingDeals,cumulative # deals,Pitchbook,Pitchbook,Germany,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
2009,4.0,car sharing,3.5,Market Formation,cumulative TotalFundraisingDeals,cumulative # deals,Pitchbook,Pitchbook,Germany,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
2010,4.0,car sharing,3.5,Market Formation,cumulative TotalFundraisingDeals,cumulative # deals,Pitchbook,Pitchbook,Germany,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
2011,5.0,car sharing,3.5,Market Formation,cumulative TotalFundraisingDeals,cumulative # deals,Pitchbook,Pitchbook,Germany,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
2012,6.0,car sharing,3.5,Market Formation,cumulative TotalFundraisingDeals,cumulative # deals,Pitchbook,Pitchbook,Germany,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
2013,8.0,car sharing,3.5,Market Formation,cumulative TotalFundraisingDeals,cumulative # deals,Pitchbook,Pitchbook,Germany,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
2014,8.0,car sharing,3.5,Market Formation,cumulative TotalFundraisingDeals,cumulative # deals,Pitchbook,Pitchbook,Germany,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
2015,11.0,car sharing,3.5,Market Formation,cumulative TotalFundraisingDeals,cumulative # deals,Pitchbook,Pitchbook,Germany,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
2016,14.0,car sharing,3.5,Market Formation,cumulative TotalFundraisingDeals,cumulative # deals,Pitchbook,Pitchbook,Germany,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
2017,17.0,car sharing,3.5,Market Formation,cumulative TotalFundraisingDeals,cumulative # deals,Pitchbook,Pitchbook,Germany,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
2018,24.0,car sharing,3.5,Market Formation,cumulative TotalFundraisingDeals,cumulative # deals,Pitchbook,Pitchbook,Germany,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
2019,31.0,car sharing,3.5,Market Formation,cumulative TotalFundraisingDeals,cumulative # deals,Pitchbook,Pitchbook,Germany,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
2020,36.0,car sharing,3.5,Market Formation,cumulative TotalFundraisingDeals,cumulative # deals,Pitchbook,Pitchbook,Germany,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
2021,46.0,car sharing,3.5,Market Formation,cumulative TotalFundraisingDeals,cumulative # deals,Pitchbook,Pitchbook,Germany,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
2022,51.0,car sharing,3.5,Market Formation,cumulative TotalFundraisingDeals,cumulative # deals,Pitchbook,Pitchbook,Germany,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
2023,57.0,car sharing,3.5,Market Formation,cumulative TotalFundraisingDeals,cumulative # deals,Pitchbook,Pitchbook,Germany,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
2024,59.0,car sharing,3.5,Market Formation,cumulative TotalFundraisingDeals,cumulative # deals,Pitchbook,Pitchbook,Germany,/Users/dani/Energy Emissions/Priorities Attempt/Pitchbook - All Data HI 8Jan.xlsx,car sharing
2004,0.0,car sharing,4.1,Knowledge Flows (social networks),Partial up to max annualised Google search frequency (index 100=monthly max.),Partial up to max Index 0-100,Google Trends,Google Trends,Germany,/Users/dani/Energy Emissions/Priorities Attempt/Google Trends GN 8Jan.xlsx,ALL DATA
2005,0.0,car sharing,4.1,Knowledge Flows (social networks),Partial up to max annualised Google search frequency (index 100=monthly max.),Partial up to max Index 0-100,Google Trends,Google Trends,Germany,/Users/dani/Energy Emissions/Priorities Attempt/Google Trends GN 8Jan.xlsx,ALL DATA
2006,0.0,car sharing,4.1,Knowledge Flows (social networks),Partial up to max annualised Google search frequency (index 100=monthly max.),Partial up to max Index 0-100,Google Trends,Google Trends,Germany,/Users/dani/Energy Emissions/Priorities Attempt/Google Trends GN 8Jan.xlsx,ALL DATA
2007,0.0,car sharing,4.1,Knowledge Flows (social networks),Partial up to max annualised Google search frequency (index 100=monthly max.),Partial up to max Index 0-100,Google Trends,Google Trends,Germany,/Users/dani/Energy Emissions/Priorities Attempt/Google Trends GN 8Jan.xlsx,ALL DATA
2008,0.0,car sharing,4.1,Knowledge Flows (social networks),Partial up to max annualised Google search frequency (index 100=monthly max.),Partial up to max Index 0-100,Google Trends,Google Trends,Germany,/Users/dani/Energy Emissions/Priorities Attempt/Google Trends GN 8Jan.xlsx,ALL DATA
2009,0.0,car sharing,4.1,Knowledge Flows (social networks),Partial up to max annualised Google search frequency (index 100=monthly max.),Partial up to max Index 0-100,Google Trends,Google Trends,Germany,/Users/dani/Energy Emissions/Priorities Attempt/Google Trends GN 8Jan.xlsx,ALL DATA
2010,0.0,car sharing,4.1,Knowledge Flows (social networks),Partial up to max annualised Google search frequency (index 100=monthly max.),Partial up to max Index 0-100,Google Trends,Google Trends,Germany,/Users/dani/Energy Emissions/Priorities Attempt/Google Trends GN 8Jan.xlsx,ALL DATA
2011,0.0,car sharing,4.1,Knowledge Flows (social networks),Partial up to max annualised Google search frequency (index 100=monthly max.),Partial up to max Index 0-100,Google Trends,Google Trends,Germany,/Users/dani/Energy Emissions/Priorities Attempt/Google Trends GN 8Jan.xlsx,ALL DATA
2012,0.0,car sharing,4.1,Knowledge Flows (social networks),Partial up to max annualised Google search frequency (index 100=monthly max.),Partial up to max Index 0-100,Google Trends,Google Trends,Germany,/Users/dani/Energy Emissions/Priorities Attempt/Google Trends GN 8Jan.xlsx,ALL DATA
2013,0.0,car sharing,4.1,Knowledge Flows (social networks),Partial up to max annualised Google search frequency (index 100=monthly max.),Partial up to max Index 0-100,Google Trends,Google Trends,Germany,/Users/dani/Energy Emissions/Priorities Attempt/Google Trends GN 8Jan.xlsx,ALL DATA
2014,0.0,car sharing,4.1,Knowledge Flows (social networks),Partial up to max annualised Google search frequency (index 100=monthly max.),Partial up to max Index 0-100,Google Trends,Google Trends,Germany,/Users/dani/Energy Emissions/Priorities Attempt/Google Trends GN 8Jan.xlsx,ALL DATA
2015,0.0,car sharing,4.1,Knowledge Flows (social networks),Partial up to max annualised Google search frequency (index 100=monthly max.),Partial up to max Index 0-100,Google Trends,Google Trends,Germany,/Users/dani/Energy Emissions/Priorities Attempt/Google Trends GN 8Jan.xlsx,ALL DATA
2016,0.0,car sharing,4.1,Knowledge Flows (social networks),Partial up to max annualised Google search frequency (index 100=monthly max.),Partial up to max Index 0-100,Google Trends,Google Trends,Germany,/Users/dani/Energy Emissions/Priorities Attempt/Google Trends GN 8Jan.xlsx,ALL DATA
2017,46.60894660894661,car sharing,4.1,Knowledge Flows (social networks),Partial up to max annualised Google search frequency (index 100=monthly max.),Partial up to max Index 0-100,Google Trends,Google Trends,Germany,/Users/dani/Energy Emissions/Priorities Attempt/Google Trends GN 8Jan.xlsx,ALL DATA
